job_key,job_id,category,category_clean,job_title,skill_count,description_word_count,is_true_data_science_role,data_role_family,classification_reason,seniority_level,is_internship_role,student_job_match_score
JOB_3904060888,3904060888,INFORMATION-TECHNOLOGY,Information Technology,Information Technology Specialist (Policy and Planning) (Direct Hire),14,583,No,Not Data Science,Not enough evidence: advanced data skill score = 0,Mid / Not Specified,No,0.0
JOB_3904946187,3904946187,INFORMATION-TECHNOLOGY,Information Technology,Information Technology Support Specialist,33,1226,No,Not Data Science,Not enough evidence: advanced data skill score = 0,Mid / Not Specified,No,0.0
JOB_3905214623,3905214623,INFORMATION-TECHNOLOGY,Information Technology,Information Technology Support Manager,19,311,No,Not Data Science,Not enough evidence: advanced data skill score = 1,Senior / Management,No,0.0
JOB_3899534445,3899534445,INFORMATION-TECHNOLOGY,Information Technology,Assistant Director of Information Technology,24,349,No,Not Data Science,Not enough evidence: advanced data skill score = 2,Senior / Management,No,0.0
JOB_3903883762,3903883762,INFORMATION-TECHNOLOGY,Information Technology,Information Technology Program Manager,20,358,No,Not Data Science,Not enough evidence: advanced data skill score = 0,Senior / Management,No,0.0
JOB_3895210127,3895210127,INFORMATION-TECHNOLOGY,Information Technology,Senior Information Technology Manager,33,716,No,Not Data Science,Not enough evidence: advanced data skill score = 2,Senior / Management,No,0.0
JOB_3904922547,3904922547,INFORMATION-TECHNOLOGY,Information Technology,Information Technology Technical Services Manager,23,467,No,Not Data Science,Not enough evidence: advanced data skill score = 0,Senior / Management,No,0.0
JOB_3898167038,3898167038,INFORMATION-TECHNOLOGY,Information Technology,Director of Information Technology,20,613,No,Not Data Science,Not enough evidence: advanced data skill score = 1,Senior / Management,No,0.0
JOB_3884913839,3884913839,SALES,Sales,Technical Sales Representative,16,998,No,Not Data Science,Not enough evidence: advanced data skill score = 0,Mid / Not Specified,No,0.0
JOB_3905304697,3905304697,SALES,Sales,Route Service Sales Representative (4-Day Workweek) - $24/Hour,12,616,No,Not Data Science,Not enough evidence: advanced data skill score = 0,Mid / Not Specified,No,0.0
JOB_3901601893,3901601893,SALES,Sales,Inside Sales,16,352,No,Not Data Science,Not enough evidence: advanced data skill score = 0,Mid / Not Specified,No,0.0
JOB_3904368208,3904368208,SALES,Sales,Sales Associate Sunglass Hut,11,487,No,Not Data Science,Not enough evidence: advanced data skill score = 0,Entry / Junior,No,0.0
JOB_3904578508,3904578508,SALES,Sales,Route Sales Professional,16,442,No,Not Data Science,Not enough evidence: advanced data skill score = 0,Mid / Not Specified,No,0.0
JOB_3898164225,3898164225,SALES,Sales,Aftermarket Sales Rep,15,443,No,Not Data Science,Not enough evidence: advanced data skill score = 0,Mid / Not Specified,No,0.0
JOB_3906077073,3906077073,SALES,Sales,Counter Sales,12,130,No,Not Data Science,Not enough evidence: advanced data skill score = 0,Mid / Not Specified,No,0.0
JOB_3901672668,3901672668,SALES,Sales,Sales Development Representative - US,15,792,No,Not Data Science,Not enough evidence: advanced data skill score = 0,Mid / Not Specified,No,0.0
JOB_3905692248,3905692248,SALES,Sales,Sales Representative,14,924,No,Not Data Science,Not enough evidence: advanced data skill score = 0,Mid / Not Specified,No,0.0
JOB_3889131144,3889131144,SALES,Sales,"Sales Director, Overland Park, KC",13,487,No,Not Data Science,Not enough evidence: advanced data skill score = 0,Senior / Management,No,0.0
JOB_3900946947,3900946947,SALES,Sales,Sales Associate,12,608,No,Not Data Science,Not enough evidence: advanced data skill score = 0,Entry / Junior,No,0.0
JOB_3902350247,3902350247,SALES,Sales,Sales Executive [28224],11,194,No,Not Data Science,Not enough evidence: advanced data skill score = 1,Mid / Not Specified,No,0.0
JOB_3782812525,3782812525,SALES,Sales,Salesperson,17,356,No,Not Data Science,Not enough evidence: advanced data skill score = 0,Mid / Not Specified,No,0.0
JOB_3901461368,3901461368,SALES,Sales,Art Gallery Sales & Marketing Associate,19,200,No,Not Data Science,Not enough evidence: advanced data skill score = 0,Entry / Junior,No,0.0
JOB_3906087173,3906087173,SALES,Sales,Regional Sales Director,25,664,No,Not Data Science,Not enough evidence: advanced data skill score = 0,Senior / Management,No,0.0
JOB_3885104533,3885104533,SALES,Sales,Salesperson,14,114,No,Not Data Science,Not enough evidence: advanced data skill score = 0,Mid / Not Specified,No,0.0
JOB_3902325188,3902325188,SALES,Sales,PT Sales Associate Cashier,14,706,No,Not Data Science,Not enough evidence: advanced data skill score = 0,Entry / Junior,No,0.0
JOB_3901675214,3901675214,SALES,Sales,Sales Consultant,16,311,No,Not Data Science,Not enough evidence: advanced data skill score = 0,Mid / Not Specified,No,0.0
JOB_3889719558,3889719558,SALES,Sales,Retail Sales Associate,14,867,No,Not Data Science,Not enough evidence: advanced data skill score = 0,Entry / Junior,No,0.0
JOB_3888956348,3888956348,SALES,Sales,Real Estate Sales Agent,16,407,No,Not Data Science,Not enough evidence: advanced data skill score = 0,Mid / Not Specified,No,0.0
JOB_3904426903,3904426903,SALES,Sales,Sales Account Manager,20,394,No,Not Data Science,Not enough evidence: advanced data skill score = 0,Senior / Management,No,0.0
JOB_3886466751,3886466751,SALES,Sales,NetSuite Sales Account Manager - Mountain,20,1179,No,Not Data Science,Not enough evidence: advanced data skill score = 0,Senior / Management,No,0.0
JOB_3900938911,3900938911,SALES,Sales,Sales Lead - White House Black Market,20,658,No,Not Data Science,Not enough evidence: advanced data skill score = 0,Senior / Management,No,0.0
JOB_3902758415,3902758415,SALES,Sales,"Supervisor, Outside Sales",21,650,No,Not Data Science,Not enough evidence: advanced data skill score = 0,Mid / Not Specified,No,0.0
JOB_3894663747,3894663747,SALES,Sales,IT Sales Specialist,14,224,No,Not Data Science,Not enough evidence: advanced data skill score = 0,Mid / Not Specified,No,0.0
JOB_3905869737,3905869737,SALES,Sales,Outside Sales Representative Trainee,15,562,No,Not Data Science,Not enough evidence: advanced data skill score = 0,Internship,Yes,0.0
JOB_3901388329,3901388329,SALES,Sales,Sales Development Representative,16,607,No,Not Data Science,Not enough evidence: advanced data skill score = 0,Mid / Not Specified,No,0.0
JOB_3887578305,3887578305,SALES,Sales,Sales Advisor - Intel Computers,15,483,No,Not Data Science,Not enough evidence: advanced data skill score = 0,Mid / Not Specified,No,0.0
JOB_3905692388,3905692388,SALES,Sales,Professional Sales Representative,13,166,No,Not Data Science,Not enough evidence: advanced data skill score = 0,Mid / Not Specified,No,0.0
JOB_3902806223,3902806223,SALES,Sales,Insurance Sales Representative,8,136,No,Not Data Science,Not enough evidence: advanced data skill score = 0,Mid / Not Specified,No,0.0
JOB_3894289485,3894289485,SALES,Sales,Sales Manager - US - Packaging Machinery,16,314,No,Not Data Science,Not enough evidence: advanced data skill score = 0,Senior / Management,No,0.0
JOB_3888959920,3888959920,SALES,Sales,"Sales Associate / Key Sales / Seasonal Opportunities - Banter by Piercing Pagoda - Los Cerritos Center - Cerritos, CA",18,509,No,Not Data Science,Not enough evidence: advanced data skill score = 0,Entry / Junior,No,0.0
JOB_3901952169,3901952169,SALES,Sales,Business Development Sales Representative,15,261,No,Not Data Science,Not enough evidence: advanced data skill score = 0,Mid / Not Specified,No,0.0
JOB_3885101181,3885101181,SALES,Sales,Sales Manager,20,445,No,Not Data Science,Not enough evidence: advanced data skill score = 0,Senior / Management,No,0.0
JOB_3903883574,3903883574,SALES,Sales,Sales Associate,13,340,No,Not Data Science,Not enough evidence: advanced data skill score = 0,Entry / Junior,No,0.0
JOB_3895210736,3895210736,SALES,Sales,Insurance Sales Producer,10,176,No,Not Data Science,Not enough evidence: advanced data skill score = 0,Mid / Not Specified,No,0.0
JOB_3906255645,3906255645,SALES,Sales,"Sales Specialist, Miami",16,1081,No,Not Data Science,Not enough evidence: advanced data skill score = 0,Mid / Not Specified,No,0.0
JOB_3888034270,3888034270,SALES,Sales,Account Director - Leisure Sales (Miami or New York),19,439,No,Not Data Science,Not enough evidence: advanced data skill score = 0,Senior / Management,No,0.0
JOB_3895531328,3895531328,SALES,Sales,Sales Lead,14,263,No,Not Data Science,Not enough evidence: advanced data skill score = 0,Senior / Management,No,0.0
JOB_3887577491,3887577491,SALES,Sales,Manager Business Sales Agency - Hybrid,17,587,No,Not Data Science,Not enough evidence: advanced data skill score = 0,Senior / Management,No,0.0
JOB_3895595998,3895595998,SALES,Sales,Salesperson,16,605,No,Not Data Science,Not enough evidence: advanced data skill score = 0,Mid / Not Specified,No,0.0
JOB_3906090796,3906090796,SALES,Sales,Home Care Sales Consultant,14,256,No,Not Data Science,Not enough evidence: advanced data skill score = 0,Mid / Not Specified,No,0.0
JOB_3900964564,3900964564,SALES,Sales,Area Sales Manager - South,20,543,No,Not Data Science,Not enough evidence: advanced data skill score = 0,Senior / Management,No,0.0
JOB_3905239587,3905239587,SALES,Sales,Staffing Sales/Full Desk Recruiter,13,278,No,Not Data Science,Not enough evidence: advanced data skill score = 0,Mid / Not Specified,No,0.0
JOB_3905835001,3905835001,SALES,Sales,National Sales Specialist,15,261,No,Not Data Science,Not enough evidence: advanced data skill score = 0,Mid / Not Specified,No,0.0
JOB_3885110319,3885110319,SALES,Sales,Sales Director,16,526,No,Not Data Science,Not enough evidence: advanced data skill score = 0,Senior / Management,No,0.0
JOB_3906224894,3906224894,SALES,Sales,Inside Sales Manager,12,415,No,Not Data Science,Not enough evidence: advanced data skill score = 0,Senior / Management,No,0.0
JOB_3904990495,3904990495,SALES,Sales,Salesperson,16,573,No,Not Data Science,Not enough evidence: advanced data skill score = 0,Mid / Not Specified,No,0.0
JOB_3905827774,3905827774,SALES,Sales,Regional Vice President of Sales,20,374,No,Not Data Science,Not enough evidence: advanced data skill score = 0,Senior / Management,No,0.0
JOB_3899518203,3899518203,SALES,Sales,Sales Development Trainee,18,627,No,Not Data Science,Not enough evidence: advanced data skill score = 0,Internship,Yes,0.0
JOB_3904363361,3904363361,SALES,Sales,"Sales Development Rep - DeForest, WI",15,420,No,Not Data Science,Not enough evidence: advanced data skill score = 0,Mid / Not Specified,No,0.0
JOB_3887882751,3887882751,SALES,Sales,Sales and Service Route Class B Driver *5K SIGN ON BONUS*,12,464,No,Not Data Science,Not enough evidence: advanced data skill score = 0,Mid / Not Specified,No,0.0
JOB_3904408852,3904408852,SALES,Sales,Experienced Vacation Ownership Sales Manager - Elite Line,20,645,No,Not Data Science,Not enough evidence: advanced data skill score = 0,Senior / Management,No,0.0
JOB_3895548427,3895548427,SALES,Sales,Lead Rail Sales Representative,23,746,No,Not Data Science,Not enough evidence: advanced data skill score = 0,Senior / Management,No,0.0
JOB_3894207130,3894207130,SALES,Sales,Sr. Channel Sales Engineer,24,493,No,Not Data Science,Not enough evidence: advanced data skill score = 0,Senior / Management,No,0.0
JOB_3903823749,3903823749,SALES,Sales,Sales & Service Rep - Banking - Permanent Hire,13,442,No,Not Data Science,Not enough evidence: advanced data skill score = 0,Mid / Not Specified,No,0.0
JOB_3899522759,3899522759,SALES,Sales,Territory Sales Manager,14,248,No,Not Data Science,Not enough evidence: advanced data skill score = 0,Senior / Management,No,0.0
JOB_3905296656,3905296656,SALES,Sales,Part-Time Sales Associate - Famous Footwear,9,542,No,Not Data Science,Not enough evidence: advanced data skill score = 0,Entry / Junior,No,0.0
JOB_3905333045,3905333045,SALES,Sales,Part-Time Sales Associate - Denver Premium Outlet,15,462,No,Not Data Science,Not enough evidence: advanced data skill score = 0,Entry / Junior,No,0.0
JOB_3900989031,3900989031,SALES,Sales,Dealer Territory Sales Consultant,17,598,No,Not Data Science,Not enough evidence: advanced data skill score = 0,Mid / Not Specified,No,0.0
JOB_3889299604,3889299604,SALES,Sales,"Service Sales Representative - East Hartford, CT",17,736,No,Not Data Science,Not enough evidence: advanced data skill score = 0,Mid / Not Specified,No,0.0
JOB_3905846996,3905846996,SALES,Sales,Food Service Sales Representative,16,229,No,Not Data Science,Not enough evidence: advanced data skill score = 0,Mid / Not Specified,No,0.0
JOB_3905285717,3905285717,SALES,Sales,Seasonal Sales Associate - Deptford Mall,12,681,No,Not Data Science,Not enough evidence: advanced data skill score = 0,Entry / Junior,No,0.0
JOB_3888484988,3888484988,SALES,Sales,Sales Specialist: Diamond and Fine Jewelry (Mandatory Experience in Gemology and Diamond Industry Sales),13,239,No,Not Data Science,Not enough evidence: advanced data skill score = 0,Mid / Not Specified,No,0.0
JOB_3886835914,3886835914,SALES,Sales,Sales Associate - White House Black Market,14,601,No,Not Data Science,Not enough evidence: advanced data skill score = 0,Entry / Junior,No,0.0
JOB_3904415979,3904415979,SALES,Sales,Seasonal Sales Associate - Glendale Galleria,12,677,No,Not Data Science,Not enough evidence: advanced data skill score = 0,Entry / Junior,No,0.0
JOB_3905207164,3905207164,SALES,Sales,Sales Academy Associate- Rotational Program (June 2024 Start),20,1028,No,Not Data Science,Not enough evidence: advanced data skill score = 0,Entry / Junior,No,0.0
JOB_3888481091,3888481091,SALES,Sales,Retail Sales Associate Part Time,12,402,No,Not Data Science,Not enough evidence: advanced data skill score = 0,Entry / Junior,No,0.0
